,trail_id,name,area_name,city_name,state_name,country_name,popularity,difficulty_rating,route_type,avg_rating,num_reviews,features,activities,length_miles,elevation_gain_feet,latitude,longitude,difficulty,features_count,activities_count
2526,10030392,Appalachian Trail: Sloan Creek to Jenkins Gap,Shenandoah National Park,Front Royal,Virginia,United States,7.0779,5,out and back,4.0,20,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",14.599959195044,3454.000110528,38.87779,-78.15073,hard,6,6
2527,10111738,"Elkwallow, Mathews Arm, and Knob Mountain Cutoff Trail",Shenandoah National Park,Rileyville,Virginia,United States,7.054,3,loop,4.0,20,"['dogs', 'forest', 'views', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips']",5.599984348784,1030.00003296,38.7598,-78.29722,moderate,4,4
2528,10263869,Appalachian Trail: Shenandoah National Park,Shenandoah National Park,Waynesboro,Virginia,United States,7.033,5,point to point,4.5,7,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",128.299641419462,26627.000852064,38.03431,-78.85878,hard,5,6
2529,10038876,Appalachian Trail: Compton Gap to Jenkins Gap,Shenandoah National Park,Huntly,Virginia,United States,6.9125,1,out and back,4.0,16,"['dogs-leash', 'kids', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",4.9999860257,1253.000040096,38.82346,-78.17039,easy,5,6
2530,10273269,Corbin Cabin and Nicholson Hollow Loop via Appalachian Trail and Indian Run Trail,Shenandoah National Park,Luray,Virginia,United States,6.8053,5,loop,4.5,7,"['dogs-leash', 'forest', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",16.899952766866,3326.000106432,38.61578,-78.35072,hard,6,5
2531,10427645,Passamaquoddy Trail,Shenandoah National Park,Syria,Virginia,United States,6.753,1,out and back,4.5,30,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",2.49999301285,633.000020256,38.60566,-78.36637,easy,2,4
2532,10004604,Hazel River Trail,Shenandoah National Park,Sperryville,Virginia,United States,6.6518,3,out and back,4.0,14,"['beach', 'dogs-leash', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",12.099966182194,2795.00008944,38.63783,-78.31406,moderate,8,4
2533,10008454,Piney Branch Trail,Shenandoah National Park,Rileyville,Virginia,United States,6.5731,3,out and back,4.0,27,"['beach', 'dogs-leash', 'waterfall', 'wildlife']",['hiking'],8.49997624369,1643.0000525760001,38.74966,-78.29423,moderate,4,1
2534,10272749,"Bluff Trail, Mount Marshall Trail, Appalachian Loop",Shenandoah National Park,Huntly,Virginia,United States,6.5555,3,loop,4.5,19,"['dogs-leash', 'forest', 'views']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",13.49996226939,2155.00006896,38.80723,-78.18088,moderate,3,5
2535,10013512,Saddleback Mountain and Appalachian Trail Loop,Shenandoah National Park,Elkton,Virginia,United States,6.522,1,loop,4.0,24,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",3.799989379532,649.000020768,38.38114,-78.51699,easy,6,2
2536,10239500,Browns Gap,Shenandoah National Park,Port Republic,Virginia,United States,6.4628,7,out and back,3.5,19,['dogs-leash'],['hiking'],4.49998742313,1200.0000384,38.25753,-78.77153,hard,1,1
2537,10273159,Rose River Trail to Story of the Forest Trail Loop,Shenandoah National Park,Stanley,Virginia,United States,6.384,3,loop,4.5,8,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'trail-running', 'walking']",6.399982112896,1522.000048704,38.51872,-78.43578,moderate,7,3
2538,10017463,Pocosin Trail,Shenandoah National Park,Stanardsville,Virginia,United States,6.3533,1,out and back,3.5,31,"['dogs-leash', 'forest', 'kids', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",2.099994130794,426.000013632,38.41381,-78.4893,easy,5,3
2539,10020359,Skyline Drive: Front Royal to Waynesboro,Shenandoah National Park,Luray,Virginia,United States,6.2822,5,point to point,5.0,12,"['dogs-leash', 'forest', 'historic-site', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['road-biking', 'scenic-driving']",104.799707098672,11837.000378784001,38.9067,-78.20032,hard,8,2
2540,10278695,Lands Run Falls to Hickerson Hollow via Appalachian Trail,Shenandoah National Park,Front Royal,Virginia,United States,6.1598,3,loop,3.5,27,"['dogs-leash', 'forest', 'kids', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'birding', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",8.699975684718,2034.0000650880002,38.86082,-78.16839,moderate,7,8
2541,10268543,Nicholson Hollow to Corbin Cabin,Shenandoah National Park,Etlan,Virginia,United States,6.1091,3,out and back,4.5,25,"['dogs-leash', 'forest', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",8.99997484626,1292.000041344,38.57087,-78.28738,moderate,3,4
2542,10012190,Corbin Cabin Trail,Shenandoah National Park,Syria,Virginia,United States,6.1023,3,out and back,4.0,29,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",2.8999918949060004,1010.0000323200001,38.61608,-78.35073,moderate,6,5
2543,10011350,Turk Branch Trail,Shenandoah National Park,Crozet,Virginia,United States,6.0435,1,out and back,4.0,16,"['dogs-leash', 'kids', 'views']","['hiking', 'nature-trips']",1.899994689766,459.00001468799996,38.12536,-78.7864,easy,3,2
2544,10298159,Hickerson Hollow Trail,Shenandoah National Park,Front Royal,Virginia,United States,5.8354,1,out and back,4.0,20,"['cave', 'dogs-leash', 'hot-springs', 'river', 'waterfall', 'wild-flowers']","['hiking', 'mountain-biking', 'trail-running']",2.799992174392,652.000020864,38.83428,-78.18579,easy,6,3
2545,10016764,Big Run Trail,Shenandoah National Park,Crozet,Virginia,United States,5.8037,3,out and back,4.5,8,"['dogs', 'forest', 'river', 'views']","['hiking', 'nature-trips', 'trail-running', 'walking']",8.99997484626,1551.000049632,38.25432,-78.68287,moderate,4,4
2546,10309153,Charlottesville Reservoir to Jarman Gap,Shenandoah National Park,Crozet,Virginia,United States,5.7976,1,out and back,4.0,18,"['dogs-leash', 'forest', 'river', 'waterfall']","['fishing', 'hiking', 'trail-running']",7.99997764112,1259.000040288,38.13949,-78.74988,easy,4,3
2547,10291158,Austin Mountain and Furnace Mountain Loop,Shenandoah National Park,Grottoes,Virginia,United States,5.7765,5,loop,4.5,9,"['dogs-no', 'forest', 'views', 'wildlife']","['hiking', 'nature-trips']",11.199968697568,3822.000122304,38.2404,-78.71069,hard,4,2
2548,10010535,Austin Mountain Trail,Shenandoah National Park,Grottoes,Virginia,United States,5.759,3,out and back,5.0,4,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",7.699978479578,2188.000070016,38.25761,-78.77184,moderate,5,7
2549,10002462,Brown Rocky Mountain Trail,Shenandoah National Park,Dyke,Virginia,United States,5.7161,3,out and back,4.0,18,['dogs-leash'],"['backpacking', 'camping', 'hiking', 'trail-running']",9.199974287288,2198.0000703359997,38.29259,-78.65797,moderate,1,4
2550,10263938,Catlett Mountain,Shenandoah National Park,Etlan,Virginia,United States,5.6983,5,loop,4.5,5,"['dogs-leash', 'river', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips']",10.599970374484,2106.0000673920003,38.57044,-78.2863,hard,4,3
2551,10258908,Carson Mountain Fort Windham Rocks via Appalachian Trail,Shenandoah National Park,Huntly,Virginia,United States,5.6808,1,out and back,3.5,27,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0.799997764112,118.000003776,38.82363,-78.17055,easy,6,4
2552,10322354,North Marshall Mountain,Shenandoah National Park,Bentonville,Virginia,United States,5.4619,1,out and back,4.0,20,"['forest', 'views']","['hiking', 'nature-trips', 'walking']",1.0999969256539999,272.00000870400004,38.77507,-78.2108,easy,2,3
2553,10029295,Ivy Creek via Appalachian Trail,Shenandoah National Park,Grottoes,Virginia,United States,5.3928,1,out and back,4.0,19,"['dogs-leash', 'forest', 'kids', 'river', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",2.699992453878,849.000027168,38.28487,-78.65889,easy,6,4
2554,10365525,Mill Prong to Rapidan Camp,Shenandoah National Park,Syria,Virginia,United States,5.3847,3,out and back,4.5,22,['forest'],"['camping', 'hiking', 'walking']",3.699989659018,731.000023392,38.49965,-78.44582,moderate,1,3
2555,10300803,Pocosin Hollow Loop,Shenandoah National Park,Shenandoah,Virginia,United States,5.2839,5,loop,4.0,9,"['dogs-leash', 'forest', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",12.99996366682,2814.000090048,38.43945,-78.47706,hard,3,4
2556,10032618,Skyline Drive: Thornton Gap to Swift Run Gap,Shenandoah National Park,Luray,Virginia,United States,5.2514,1,point to point,4.5,10,"['dogs-leash', 'forest', 'kids', 'views']","['nature-trips', 'road-biking', 'scenic-driving']",33.799905533732,3792.000121344,38.65984,-78.32044,easy,4,3
2557,10349843,Lewis Spring Trail,Shenandoah National Park,Stanley,Virginia,United States,5.2318,3,out and back,4.5,13,"['dogs-leash', 'forest', 'waterfall']","['hiking', 'trail-running']",2.49999301285,761.000024352,38.53084,-78.43967,moderate,3,2
2558,10013306,Thorton Gap and Buck Hollow Trail,Shenandoah National Park,Syria,Virginia,United States,5.2083,3,loop,4.0,10,"['dogs-leash', 'forest', 'views']","['birding', 'hiking', 'nature-trips']",12.099966182194,3103.000099296,38.65839,-78.28212,moderate,3,3
2559,10015003,The Peak Trail,Shenandoah National Park,Washington,Virginia,United States,5.2015,5,out and back,3.5,7,"['dogs-leash', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running']",9.199974287288,2660.00008512,38.80698,-78.1812,hard,4,4
2560,10327754,Cave Falls via Hazel River and White Rocks Trail,Shenandoah National Park,Sperryville,Virginia,United States,5.1407,3,out and back,4.5,22,"['dogs-leash', 'forest', 'views']","['birding', 'hiking', 'nature-trips', 'trail-running']",6.49998183341,1466.000046912,38.61445,-78.25682,moderate,3,4
2561,10290795,Hightop Trail,Shenandoah National Park,Elkton,Virginia,United States,5.0846,3,out and back,4.0,21,"['dogs-leash', 'forest', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",3.2999907769620003,938.000030016,38.32836,-78.574,moderate,4,4
2562,10268797,Saddleback Mountain Loop via Appalachian Trail,Shenandoah National Park,Elkton,Virginia,United States,4.9844,3,loop,3.5,23,"['dogs-leash', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",5.899983510326,1141.000036512,38.35767,-78.54522,moderate,4,4
2563,10299467,Black Rock Summit via Browns Gap,Shenandoah National Park,Grottoes,Virginia,United States,4.9275,3,out and back,5.0,8,"['forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",5.599984348784,728.000023296,38.23992,-78.71084,moderate,4,4
2564,10002166,Wildcat Ridge Trail,Shenandoah National Park,Crimora,Virginia,United States,4.8684,3,out and back,3.5,15,"['dogs-leash', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",5.999983230840001,1709.0000546879999,38.15298,-78.77305,moderate,4,4
2565,10301667,Furnace Mountain Trail,Shenandoah National Park,Grottoes,Virginia,United States,4.8365,3,out and back,4.0,10,"['dogs-leash', 'forest', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",6.49998183341,1788.000057216,38.22282,-78.73359,moderate,4,5
2566,10034764,Powell Gap via Appalachian Trail,Shenandoah National Park,Elkton,Virginia,United States,4.8236,3,out and back,4.0,13,"['dogs-leash', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",0.799997764112,275.0000088,38.32113,-78.59208,moderate,4,4
2567,10321847,Marshall Mountain Overlook,Shenandoah National Park,Bentonville,Virginia,United States,4.636,1,out and back,4.0,8,"['forest', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",0.599998323084,177.00000566399999,38.77508,-78.21082,easy,2,4
2568,10282930,Pass Mountain Loop,Shenandoah National Park,Sperryville,Virginia,United States,4.6267,1,loop,3.5,24,"['dogs-leash', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",0.299999161542,29.000000928,38.67523,-78.33433,easy,2,4
2569,10356915,Buck Hollow Trail and Buck Ridge Trail Loop,Shenandoah National Park,Sperryville,Virginia,United States,4.538,3,out and back,4.0,16,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",5.599984348784,1745.00005584,38.63831,-78.31365,moderate,5,2
2570,10011447,Piney Ridge Trail and Appalachian Trail Loop,Shenandoah National Park,Sperryville,Virginia,United States,4.5311,3,loop,4.0,11,"['dogs-leash', 'forest', 'river', 'views']","['backpacking', 'birding', 'hiking', 'nature-trips', 'walking']",10.999969256540002,2411.000077152,38.74084,-78.31182,moderate,4,5
2571,10039365,Big Flat Mountain Loop via Appalachian Trail,Shenandoah National Park,Grottoes,Virginia,United States,4.4008,1,loop,3.5,8,"['dogs-leash', 'forest', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",5.199985466727999,941.000030112,38.26272,-78.65992,easy,4,4
2572,10338117,Neighbor Mountain via Neighbor Mountain Trail,Shenandoah National Park,Luray,Virginia,United States,4.2755,3,out and back,4.0,15,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",4.699986864158,918.0000293759999,38.70771,-78.33085,moderate,5,4
2573,10266011,Appalachian Trail: Shendandoah Loft Mountain to Rockfish Gap,Shenandoah National Park,Grottoes,Virginia,United States,4.2567,3,point to point,4.5,5,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",22.299937674622,4593.000146976,38.23997,-78.71084,moderate,5,6
2574,10365529,"Cat Knob, Bear Church Rocks, Staunton River Trail, Fork Mountain",Shenandoah National Park,Elkton,Virginia,United States,4.2354,3,loop,4.5,7,"['forest', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",11.299968418082,2844.000091008,38.46846,-78.45737,moderate,2,4
2575,10011041,Powell Mountain Trail,Shenandoah National Park,Elkton,Virginia,United States,4.1957,3,out and back,4.0,8,"['dogs-leash', 'forest']",['hiking'],2.8999918949060004,1272.000040704,38.46693,-78.49989,moderate,2,1
2576,10006144,Browntown Trail,Shenandoah National Park,Washington,Virginia,United States,4.1515,3,out and back,4.5,3,"['dogs-leash', 'forest', 'views']",['hiking'],6.099982951354,1581.000050592,38.76778,-78.23354,moderate,3,1
2577,10037834,Byrds Nest Summit and Byrds Nest Shelter No. 4 via Appalachian Trail,Shenandoah National Park,Sperryville,Virginia,United States,4.1278,3,out and back,3.5,10,"['dogs-leash', 'forest', 'views']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",2.49999301285,479.000015328,38.69447,-78.31974,moderate,3,5
2578,10011008,Shenandoah Bluff Trail,Shenandoah National Park,Washington,Virginia,United States,4.1131,1,out and back,4.5,3,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",8.099977361634,1122.000035904,38.76795,-78.23356,easy,6,4
2579,10433770,"Hawksbill Mountain, Franklin Cliffs, Big Meadows Horse Trail",Shenandoah National Park,Syria,Virginia,United States,4.0961,3,loop,4.5,10,"['forest', 'views', 'wild-flowers']",['hiking'],8.99997484626,1879.000060128,38.55589,-78.38663,moderate,3,1
2580,10394174,"Austin, Furnace and Trayfoot Mountain Loop",Shenandoah National Park,Crozet,Virginia,United States,4.0382,5,loop,4.5,3,"['dogs-leash', 'forest', 'river', 'wildlife']","['backpacking', 'camping', 'hiking', 'trail-running']",20.399942984856,4940.00015808,38.22992,-78.72602,hard,4,4
2581,10258909,Traces Trail,Shenandoah National Park,Rileyville,Virginia,United States,3.9424,1,loop,4.0,13,"['dogs-leash', 'forest', 'kids', 'views']","['camping', 'hiking', 'nature-trips', 'walking']",1.599995528224,232.000007424,38.75986,-78.29706,easy,4,4
2582,10305074,Beagle Gap and Little Calf Mountain Loop via Jarman Gap,Shenandoah National Park,Greenwood,Virginia,United States,3.8923,3,out and back,4.0,7,"['dogs-leash', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",7.99997764112,1955.00006256,38.09785,-78.78103,moderate,3,5
2583,10371803,Snead Farm via Dickey Ridge Trail Loop,Shenandoah National Park,Front Royal,Virginia,United States,3.7512,3,loop,4.0,7,['dogs-leash'],"['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",11.699967300137999,2060.00006592,38.90611,-78.19671,moderate,1,5
2584,10365532,Hazeltop Summit via Appalachian Trail,Shenandoah National Park,Elkton,Virginia,United States,3.7243,3,out and back,5.0,6,"['forest', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",1.899994689766,564.000018048,38.46847,-78.45742,moderate,2,4
2585,10014038,Pine Hill Gap Trail,Shenandoah National Park,Sperryville,Virginia,United States,3.6808,3,loop,3.5,6,['dogs-leash'],"['hiking', 'trail-running']",6.699981274438,1840.0000588799999,38.59182,-78.27437,moderate,1,2
2586,10333774,Rose River Fire Road,Shenandoah National Park,Syria,Virginia,United States,3.6752,5,out and back,4.0,5,"['dogs-leash', 'forest', 'river', 'views', 'waterfall']","['backpacking', 'hiking', 'nature-trips', 'horseback-riding']",11.899966741166,2286.000073152,38.51433,-78.36585,hard,5,4
2587,10401030,Appalachian Trail: Lewis Mountain to Big Meadows,Shenandoah National Park,Elkton,Virginia,United States,3.6466,3,point to point,4.0,10,"['forest', 'views']","['hiking', 'nature-trips']",8.599975964204,1479.000047328,38.43705,-78.47817,moderate,2,2
2588,10334325,Rose River and Rapidan Road Loop,Shenandoah National Park,Syria,Virginia,United States,3.6176,5,loop,4.5,4,"['forest', 'river', 'views']","['backpacking', 'hiking', 'nature-trips']",11.699967300137999,2162.000069184,38.51451,-78.36601,hard,3,3
2589,10365527,Big Meadows to Lewis Mountain Cabins via Appalachian Trail,Shenandoah National Park,Stanardsville,Virginia,United States,3.5925,5,point to point,5.0,5,"['forest', 'views']","['backpacking', 'camping', 'hiking', 'nature-trips']",7.499979038549999,1079.000034528,38.52914,-78.44112,hard,2,4
2590,10358756,Thornton River Loop,Shenandoah National Park,Rileyville,Virginia,United States,3.5304,3,loop,4.0,6,"['dogs-leash', 'forest', 'river', 'wildlife']",['hiking'],7.699978479578,1781.0000569919998,38.72328,-78.3208,moderate,4,1
2591,10400338,Blackrock and Trayfoot Mountains,Shenandoah National Park,Grottoes,Virginia,United States,3.4343,3,out and back,4.0,8,"['forest', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",2.9999916154200004,767.000024544,38.22281,-78.73332,moderate,3,4
2592,10345132,"Cedar Run, White Oak, Old Rag, Weakley Hollow and Nicholson Hollow Trail",Shenandoah National Park,Syria,Virginia,United States,3.3553,5,loop,4.5,2,"['dogs', 'forest', 'river', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'trail-running']",18.199949133548,4770.00015264,38.53951,-78.34928,hard,6,3
2593,10335061,Madison Run Road,Shenandoah National Park,Grottoes,Virginia,United States,3.3504,3,out and back,4.0,9,"['forest', 'views', 'wildlife']","['hiking', 'walking', 'horseback-riding']",10.099971771914001,1341.000042912,38.25758,-78.77189,moderate,3,3
2594,10253982,Lewis Mountain via Rockytop Trail,Shenandoah National Park,Grottoes,Virginia,United States,3.2905,3,out and back,3.5,3,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",7.799978200092001,1893.000060576,38.24084,-78.71121,moderate,5,5
2595,10485567,Grave Mills Trail,Shenandoah National Park,Syria,Virginia,United States,3.2894,3,out and back,4.0,10,"['forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'fishing', 'hiking', 'nature-trips']",4.299987982102,419.00001340800003,38.43698,-78.36642,moderate,4,5
2596,10360675,Appalachian Trail: Beahms Gap to Elkwallow Wayside,Shenandoah National Park,Luray,Virginia,United States,3.2712,3,out and back,4.0,7,"['dogs-leash', 'forest', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'scenic-driving', 'trail-running', 'walking']",10.099971771914001,1978.000063296,38.69536,-78.32001,moderate,4,8
2597,10454630,Loft Mountain Campground via Jones Run Trail,Shenandoah National Park,Crozet,Virginia,United States,3.2672,3,out and back,4.5,4,"['dogs-leash', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'hiking']",10.899969536026001,3044.000097408,38.22992,-78.72602,moderate,5,2
2598,10324274,Appalachian Trail and Pass Mountain Trail Loop,Shenandoah National Park,Sperryville,Virginia,United States,3.2528,5,loop,3.5,4,"['forest', 'views', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips']",11.099968977053999,3061.000097952,38.65883,-78.32173,hard,3,4
2599,10376228,Hannah Run to Catlett Mountain Trail,Shenandoah National Park,Sperryville,Virginia,United States,3.2258,3,out and back,4.5,7,"['forest', 'river', 'wildlife']","['hiking', 'nature-trips', 'trail-running', 'walking']",4.49998742313,1158.0000370559999,38.62246,-78.32295,moderate,3,4
2600,10009983,Broad Hollow Trail Loop,Shenandoah National Park,Sperryville,Virginia,United States,3.1775,3,loop,3.5,3,"['dogs-leash', 'forest']",['hiking'],8.199977082148,2158.000069056,38.59393,-78.27201,moderate,2,1
2601,10338743,Robertson Mountain via Weakley Hollow and Old Rag Fire Roads,Shenandoah National Park,Etlan,Virginia,United States,3.1756,5,loop,4.5,4,"['forest', 'wild-flowers']",['hiking'],9.699972889858,2480.0000793599997,38.57098,-78.28712,hard,2,1
2602,10234969,Thorton Hollow via Appalachian Trail,Shenandoah National Park,Sperryville,Virginia,United States,3.1197,3,out and back,3.5,3,"['dogs-leash', 'forest', 'river', 'views', 'wild-flowers']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",11.399968138596,2335.0000747199997,38.73862,-78.3099,moderate,5,6
2603,10362947,Appalachian Trail: Elkwallow Wayside to Hogback Overlook,Shenandoah National Park,Luray,Virginia,United States,3.057,3,out and back,4.5,5,"['dogs-leash', 'wildlife']","['birding', 'hiking', 'trail-running', 'walking']",5.799983789812001,1233.000039456,38.74113,-78.31201,moderate,2,4
2604,10495265,Fox Hollow to Dickey Ridge Loop,Shenandoah National Park,Front Royal,Virginia,United States,2.9862,1,loop,4.5,4,"['dogs-no', 'forest', 'historic-site', 'kids', 'river', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'trail-running', 'walking']",4.899986305186,813.000026016,38.8715,-78.20531,easy,7,4
2605,10326034,Nicholson Hollow and Hannah Run Trail,Shenandoah National Park,Etlan,Virginia,United States,2.9247,3,out and back,4.5,6,"['forest', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",7.899977920606,1315.00004208,38.57092,-78.28716,moderate,2,4
2606,10017371,Hull School Trail,Shenandoah National Park,Sperryville,Virginia,United States,2.833,3,out and back,3.0,5,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",3.99998882056,1204.000038528,38.6992,-78.32048,moderate,6,4
2607,10365524,Milam Gap and Lewis Falls Loop,Shenandoah National Park,Syria,Virginia,United States,2.7866,3,loop,4.0,10,"['forest', 'views', 'waterfall']","['hiking', 'nature-trips', 'walking']",6.199982671868,1089.000034848,38.5002,-78.44566,moderate,3,3
2608,10405346,"Sams Ridge, Hazel Mountain and Hannah Run Loop",Shenandoah National Park,Sperryville,Virginia,United States,2.6931,5,loop,5.0,3,"['forest', 'views']","['birding', 'hiking', 'nature-trips']",13.999960871959999,3658.000117056,38.61369,-78.25655,hard,2,3
2609,10401028,Appalachian Trail: Skyline Drive to Lewis Mountain,Shenandoah National Park,Elkton,Virginia,United States,2.6542,3,loop,4.5,4,"['forest', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips']",8.49997624369,2188.000070016,38.35792,-78.54655,moderate,3,3
2610,10320168,Furnace Mountain Jones and Doyles Rivers Loop,Shenandoah National Park,Grottoes,Virginia,United States,2.553,5,loop,4.0,1,"['dogs-no', 'forest', 'river', 'views', 'waterfall']","['backpacking', 'hiking', 'nature-trips', 'trail-running']",18.199949133548,4324.000138368,38.25761,-78.7719,hard,5,4
2611,10405467,Weakley Hollow Road to Corbin Hollow to Nicholson Hollow Loop,Shenandoah National Park,Etlan,Virginia,United States,2.4256,3,loop,4.0,4,"['forest', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips']",11.199968697568,2431.000077792,38.57072,-78.28694,moderate,3,3
2612,10374420,Appalachian Trail: Swift Run Gap to Rockfish Gap,Shenandoah National Park,Stanardsville,Virginia,United States,2.374,3,point to point,5.0,1,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping']",43.399878703076,9360.00029952,38.3564,-78.54514,moderate,5,2
2613,10465435,Corbin Cabin via Nicholson Hollow and Appalachian Trail Loop,Shenandoah National Park,Syria,Virginia,United States,2.3478,3,loop,4.0,4,"['dogs-leash', 'historic-site', 'river']","['hiking', 'nature-trips', 'trail-running', 'walking']",4.199988261588,1233.000039456,38.61574,-78.35051,moderate,3,4
2614,10291820,Rocky Branch Trail,Shenandoah National Park,Sperryville,Virginia,United States,2.2678,1,out and back,3.0,6,"['dogs-leash', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",2.8999918949060004,807.000025824,38.68098,-78.34378,easy,4,4
2615,10326033,"Pine Hill Gap, Nicholson Hollow, Corbin Hollow, Weakley Hollow Fire Road",Shenandoah National Park,Etlan,Virginia,United States,2.1359,5,loop,3.0,2,"['forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",15.399956959156,3743.0001197760002,38.57105,-78.2865,hard,3,3
2616,10375959,Corbin Mountain Trail,Shenandoah National Park,Syria,Virginia,United States,1.9631,3,out and back,4.5,2,"['forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",10.899969536026001,2355.0000753599998,38.57073,-78.28674,moderate,6,6
2617,10013576,Camp Ridge Trail,Shenandoah National Park,Syria,Virginia,United States,1.8792,1,out and back,0.0,0,"['dogs-leash', 'kids']","['hiking', 'walking']",1.399996087196,216.00000691199998,38.61764,-78.3425,easy,2,2
2618,10407795,Fort Hunt Park Main Loop,Fort Hunt National Park,Alexandria,Virginia,United States,1.8554,1,loop,4.0,4,"['dogs-leash', 'kids', 'paved', 'strollers']","['nature-trips', 'road-biking', 'walking']",1.2999963666819998,32.000001024,38.71518,-77.05732,easy,4,3
2619,10000353,Allen Hollow Trail,Shenandoah National Park,Elkton,Virginia,United States,1.7834,1,out and back,0.0,0,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",7.099980156494,1286.000041152,38.4511,-78.48581,easy,6,4
